OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-WI,USGS Wisconsin Water Science Center,USGS-440015089053301,WS-18/12E/29-1006,Well,,04030201,,,,,44.004,-89.0925,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,800,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,137,Cambrian-Ordovician aquifer system,Sandstone Aquifer,,19880510,95,ft,95,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-440157089180501,WS-18/10E/15-1055,Well,,04030201,,,,,44.0324444,-89.3014722,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,851,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,137,Sand and gravel aquifers (glaciated regions),Sand and Gravel Aquifer,Unconfined single aquifer,19960403,67,ft,67,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-440203089311001,WS-18/08E/14-0011,Well,,04030201,,,,,44.0341406,-89.5190116,24000,1,seconds,Interpolated from MAP.,NAD83,1020.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,137,Cambrian-Ordovician aquifer system,Elk Mound Group,,19390101,380,ft,390,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-440240088544101,WS-18/13E/11-1056,Well,,04030202,,,,,44.0444167,-88.9113611,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,762,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,137,Sand and gravel aquifers (glaciated regions),Sand and Gravel Aquifer,Confined single aquifer,19951015,145,ft,145,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-440354088560701,WS-18/13E/03-2169,Well,,04030202,,,,,44.0651389,-88.9353611,24000,.5,seconds,Interpolated from MAP.,NAD83,755,feet,5,feet,Interpolated from topographic map.,NAVD88,US,55,137,Sand and gravel aquifers (glaciated regions),Sand and Gravel Aquifer,Unconfined single aquifer,20070808,147,ft,147,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-441015088515501,WI-20/14E/30-0140,Well,,04030202,,,,,44.17075,-88.86575,62500,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,759.00,feet,15,feet,Interpolated from topographic map.,NGVD29,US,55,139,Cambrian-Ordovician aquifer system,Sandstone Aquifer,,,95,ft,95,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-441258088293801,"BIO CELL 3 @ MIRON CORP SS-INLET SITE-AT NEENAH,WI",Facility: Storm sewer,,04030204,,,,,44.2161111,-88.4938889,24000,1,seconds,Interpolated from MAP.,NAD83,770,feet,5,feet,Interpolated from topographic map.,NAVD88,US,55,139,,,,,,,,,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-441258088293802,"BIO CELL 3 @ MIRON CORP SS-OUTLET SITE-@ NEENAH,WI",Facility: Storm sewer,,04030204,,,,,44.2161111,-88.4938889,24000,1,seconds,Interpolated from MAP.,NAD83,770,feet,5,feet,Interpolated from topographic map.,NAVD88,US,55,139,,,,,,,,,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-441303088291601,BIO CELL 2 @ MC MAHON ASSC SS-INLET SITE-AT NEENAH,Facility: Storm sewer,,04030204,,,,,44.2175,-88.4877778,24000,1,seconds,Interpolated from MAP.,NAD83,774,feet,5,feet,Interpolated from topographic map.,NAVD88,US,55,139,,,,,,,,,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-441303088291602,BIO CELL 2 @ MC MAHON ASSC SS-OUTLET SITE-@ NEENAH,Facility: Storm sewer,,04030204,,,,,44.2175,-88.4877778,24000,1,seconds,Interpolated from MAP.,NAD83,774,feet,5,feet,Interpolated from topographic map.,NAVD88,US,55,139,,,,,,,,,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-441303088292801,"BIO CELL 1 @ SCA TISSUE SS-INLET SITE-AT NEENAH,WI",Facility: Storm sewer,,04030204,,,,,44.2174859,-88.4912197,24000,1,seconds,Interpolated from MAP.,NAD83,770,feet,5,feet,Interpolated from topographic map.,NAVD88,US,55,139,,,,,,,,,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-441303088292802,"BIO CELL 1 @ SCA TISSUE SS-OUTLET SITE-@ NEENAH,WI",Facility: Storm sewer,,04030204,,,,,44.2174859,-88.4912197,24000,1,seconds,Interpolated from MAP.,NAD83,770,feet,5,feet,Interpolated from topographic map.,NAVD88,US,55,139,,,,,,,,,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-441357089101801,WS-20/11E/03-1054,Well,,04030202,,,,,44.2323889,-89.1715556,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,905,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,137,Sand and gravel aquifers (glaciated regions),Sand and Gravel Aquifer,Unconfined single aquifer,19980512,82,ft,82,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-441500088074201,BN-21/19E/35-0300,Well,,04030204,,,,,44.2501389,-88.1707778,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,760.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,009,Cambrian-Ordovician aquifer system,Sandstone Aquifer,Confined single aquifer,19800924,675,ft,675,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-441948088094901,BN-22/19E/35-0126,Well,,04030204,,,,,44.33,-88.1636111,24000,1,seconds,Interpolated from MAP.,NAD83,650.00,feet,4,feet,Interpolated from Digital Elevation Model,NAVD88,US,55,009,Cambrian-Ordovician aquifer system,Sandstone Aquifer,,19690725,595,ft,595,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-441948088223301,OU-21/15E/01-0629,Well,,04030202,,,,,44.3313889,-88.6253889,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,790,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,087,Cambrian-Ordovician aquifer system,Sandstone Aquifer,Unconfined single aquifer,19871009,140,ft,140,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-442008089135201,PT-22/10E/36-1434,Well,,04030202,,,,,44.3355556,-89.2311389,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1032,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,097,Sand and gravel aquifers (glaciated regions),Sand and Gravel Aquifer,Unconfined single aquifer,20010910,118,ft,118,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-442100089030001,WP-21/12E/06-0716,Well,,04030202,,,,,44.3213611,-89.0829167,24000,.5,seconds,Interpolated from Digital MAP.,NAD83,844.50,feet,10,feet,Interpolated from topographic map.,NGVD29,US,55,135,,,,,84,ft,84,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-442556088443501,WP-23/14E/25-0831,Well,,04030202,,,,,44.43225,-88.7429167,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,787,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,135,Sand and gravel aquifers (glaciated regions),Sand and Gravel Aquifer,Unconfined single aquifer,19980516,84,ft,84,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-442730088014101,BN-23/20E/13-0144,Well,,04030204,,,,,44.4624722,-88.0269722,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,608.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,009,Cambrian-Ordovician aquifer system,Sandstone Aquifer,Confined single aquifer,,870,ft,870,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443451091124401,TR-24/07W/10-0006,Well,,07040003,,,,,44.5807949,-91.207657,62500,5,seconds,Interpolated from MAP.,NAD83,1025.00,feet,10,feet,Interpolated from topographic map.,NGVD29,US,55,121,Cambrian-Ordovician aquifer system,Elk Mound Group,,19510101,170,ft,170,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443500087380007,KW-25/24E-0477,Well,,04030102,,,,,44.5833333,-87.6333333,24000,1,minutes,Interpolated from Digital MAP.,NAD83,778,feet,4,feet,Interpolated from Digital Elevation Model,NAVD88,US,55,061,Silurian-Devonian aquifers,Silurian Dolomite Aquifer,Unconfined single aquifer,,83,ft,83,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443600087360002,KW-25/24E-0472,Well,,04030102,,,,,44.6,-87.6166667,24000,1,minutes,Interpolated from Digital MAP.,NAD83,748,feet,4,feet,Interpolated from Digital Elevation Model,NAVD88,US,55,061,Silurian-Devonian aquifers,Silurian Dolomite Aquifer,Unconfined single aquifer,,71,ft,71,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443600087370003,KW-25/24E-0473,Well,,04030102,,,,,44.6,-87.6166667,24000,1,minutes,Interpolated from Digital MAP.,NAD83,787,feet,4,feet,Interpolated from Digital Elevation Model,NAVD88,US,55,061,Silurian-Devonian aquifers,Silurian Dolomite Aquifer,Unconfined single aquifer,,142,ft,142,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443600087390008,KW-25/23E-0478,Well,,04030102,,,,,44.6,-87.65,24000,1,minutes,Interpolated from Digital MAP.,NAD83,881,feet,4,feet,Interpolated from Digital Elevation Model,NAVD88,US,55,061,Silurian-Devonian aquifers,Silurian Dolomite Aquifer,Unconfined single aquifer,,203,ft,203,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443800087330001,KW-25/24E-0471,Well,,04030102,,,,,44.6333333,-87.55,24000,1,minutes,Interpolated from Digital MAP.,NAD83,665,feet,4,feet,Interpolated from Digital Elevation Model,NAVD88,US,55,061,Silurian-Devonian aquifers,Silurian Dolomite Aquifer,Unconfined single aquifer,,,,,,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443810088311601,SH-25/16E/14-0231,Well,,04030202,,,,,44.636,-88.5210556,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,845,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,115,Sand and gravel aquifers (glaciated regions),Sand and Gravel Aquifer,Unconfined single aquifer,19991026,240,ft,240,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443900087350010,KW-25/24E-0480,Well,,04030102,,,,,44.65,-87.5833333,24000,1,minutes,Interpolated from Digital MAP.,NAD83,744,feet,4,feet,Interpolated from Digital Elevation Model,NAVD88,US,55,061,Silurian-Devonian aquifers,Silurian Dolomite Aquifer,Unconfined single aquifer,,,,,,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443900087370006,KW-25/24E-0476,Well,,04030102,,,,,44.65,-87.6166667,24000,1,minutes,Interpolated from Digital MAP.,NAD83,779,feet,4,feet,Interpolated from Digital Elevation Model,NAVD88,US,55,061,Silurian-Devonian aquifers,Silurian Dolomite Aquifer,Unconfined single aquifer,,,,,,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443900087390009,KW-25/23E-0479,Well,,04030102,,,,,44.65,-87.65,24000,1,minutes,Interpolated from Digital MAP.,NAD83,781,feet,4,feet,Interpolated from Digital Elevation Model,NAVD88,US,55,061,Silurian-Devonian aquifers,Silurian Dolomite Aquifer,Unconfined single aquifer,,60,ft,60,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443956088132801,BN-25/19E/05-1257,Well,,04030103,,,,,44.6655556,-88.2244444,24000,1,seconds,Interpolated from MAP.,NAD83,795.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,009,Cambrian-Ordovician aquifer system,Elk Mound Group,,19760510,708,ft,708,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-444000087340004,KW-25/24E-0474,Well,,04030102,,,,,44.6666667,-87.5666667,24000,1,minutes,Interpolated from Digital MAP.,NAD83,768,feet,4,feet,Interpolated from Digital Elevation Model,NAVD88,US,55,061,Silurian-Devonian aquifers,Silurian Dolomite Aquifer,Unconfined single aquifer,,,,,,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-444000087340005,KW-25/24E-0475,Well,,04030102,,,,,44.6666667,-87.5666667,24000,1,minutes,Interpolated from Digital MAP.,NAD83,757,feet,4,feet,Interpolated from Digital Elevation Model,NAVD88,US,55,061,Silurian-Devonian aquifers,Silurian Dolomite Aquifer,Unconfined single aquifer,,240,ft,240,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-444158088263601,SH-26/17E/28-0223,Well,,04030202,,,,,44.6996667,-88.4441944,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,895,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,115,Cambrian-Ordovician aquifer system,Sandstone Aquifer,,19881017,125,ft,125,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-444302089144401,MR-26/10E/23-1216,Well,,04030202,,,,,44.7171389,-89.2455278,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1155,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,073,Sand and gravel aquifers (glaciated regions),Sand and Gravel Aquifer,Unconfined single aquifer,19991122,49,ft,57,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-444525091162402,EC-26/07W/06-0076,Well,,07050006,,,,,44.756905,-91.2734883,62500,5,seconds,Interpolated from MAP.,NAD83,965.00,feet,10,feet,Interpolated from topographic map.,NGVD29,US,55,035,Cambrian-Ordovician aquifer system,Mount Simon Sandstone,,19650803,100,ft,100,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-444532092473701,PI-26/20W/10-0075,Well,,07030005,,,,,44.7588889,-92.7936111,24000,1,seconds,Interpolated from MAP.,NAD83,809.00,feet,4,feet,Interpolated from Digital Elevation Model,NAVD88,US,55,093,Cambrian-Ordovician aquifer system,Trempealeau Formation,,19691219,286,ft,286,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-445220088535601,SH-28/13E/26-0232,Well,,04030202,,,,,44.87225,-88.8988333,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1051,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,115,Sand and gravel aquifers (glaciated regions),Sand and Gravel Aquifer,Unconfined single aquifer,20000712,61,ft,61,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-445330091554901,DU-28/13W/23-0007,Well,,07050007,,,,,44.8916667,-91.9302778,24000,1,seconds,Interpolated from MAP.,NAD83,873.00,feet,4,feet,Interpolated from Digital Elevation Model,NAVD88,US,55,033,Cambrian-Ordovician aquifer system,Elk Mound Group,,19470201,394,ft,394,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-445358088352801,ME-28/16E/19-0239,Well,,04030202,,,,,44.8993056,-88.5911389,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,860,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,078,Sand and gravel aquifers (glaciated regions),Sand and Gravel Aquifer,Unconfined single aquifer,19911004,40,ft,40,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-445647091215301,CH-29/08W/33-0127,Well,,07050005,,,,,44.9463501,-91.364878,24000,5,seconds,Interpolated from MAP.,NAD83,854.70,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,017,Sand and gravel aquifers (glaciated regions),Quaternary System,,19630301,43,ft,43,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-450018091435301,DU-29/11W/09-0270,Well,,07050007,,,,,45.0049614,-91.7315601,24000,1,seconds,Interpolated from MAP.,NAD83,945.00,feet,10,feet,Interpolated from topographic map.,NGVD29,US,55,033,Cambrian-Ordovician aquifer system,,,,285,ft,285,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-450533088020501,MT-30/20E/11-0029,Well,,04030105,,,,,45.0938611,-88.034,48000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,690.00,feet,25,feet,Interpolated from topographic map.,NGVD29,US,55,075,Cambrian-Ordovician aquifer system,Sandstone Aquifer,Unconfined single aquifer,19600830,346,ft,346,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-450755088125301,OC-31/18E/26-0235,Well,,04030105,,,,,45.1318333,-88.2147778,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,860,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,083,Sand and gravel aquifers (glaciated regions),Sand and Gravel Aquifer,Unconfined single aquifer,19980427,64,ft,64,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-451805088363101,OC-33/15E/34-0234,Well,,04030104,,,,,45.3013889,-88.6085278,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1362,feet,10,feet,Interpolated from topographic map.,NGVD29,US,55,083,Sand and gravel aquifers (glaciated regions),Sand and Gravel Aquifer,Unconfined single aquifer,19920923,105,ft,105,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-451854087545501,MT-33/21E/20-0258,Well,,04030105,,,,,45.3148611,-87.9152778,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,731,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,075,Sand and gravel aquifers (glaciated regions),Sand and Gravel Aquifer,Unconfined single aquifer,19990908,106,ft,106,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-452121088541301,LA-33/13E/08-1319,Well,,04030202,,,,,45.3559444,-88.9035556,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1542,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,067,Sand and gravel aquifers (glaciated regions),Sand and Gravel Aquifer,Unconfined single aquifer,19920812,75,ft,75,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-452733089435101,LN-34/06E/03-095,Well,,07070001,,,,,45.4590833,-89.7308056,24000,10,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1443,feet,5,feet,Interpolated from Digital Elevation Model,NAVD88,US,55,069,,,,19390101,77,ft,,,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-453021088055801,MT-35/19E/15-0261,Well,,04030108,,,,,45.5059167,-88.0994444,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1000,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,075,Sand and gravel aquifers (glaciated regions),Sand and Gravel Aquifer,Unconfined single aquifer,20001017,82,ft,82,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-453149088570801,FR-35/12E/11-0657,Well,,04030202,,,,,45.5303889,-88.9521667,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1685,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,041,Sand and gravel aquifers (glaciated regions),Sand and Gravel Aquifer,Unconfined single aquifer,19900420,81,ft,81,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-453247088425701,FR-35/14E/02-0658,Well,,04030105,,,,,45.5463611,-88.7158333,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1615,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,041,Sand and gravel aquifers (glaciated regions),Sand and Gravel Aquifer,Unconfined single aquifer,19980618,65,ft,65,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-453424091551600,"SILVER LAKE AT BEACH NEAR CUMBERLAND, WI","Lake, Reservoir, Impoundment",,07050007,,,,,45.5732868,-91.9212869,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1250,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,005,,,,,,,,,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-453441091545300,"SILVER LAKE NR SOUTHEAST WETLAND NR CUMBERLAND, WI","Lake, Reservoir, Impoundment",,07050007,,,,,45.578009,-91.9148978,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1250,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,005,,,,,,,,,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-453502091551700,"SILVER LAKE -DEEP HOLE- NEAR CUMBERLAND, WI","Lake, Reservoir, Impoundment",,07050007,,,,,45.5838421,-91.9215647,24000,1,seconds,Interpolated from MAP.,NAD83,1248,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,005,,,,,,,,,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-453535091550800,"SILVER LAKE -NORTHEAST BAY- NEAR CUMBERLAND, WI","Lake, Reservoir, Impoundment",,07050007,,,,,45.5930085,-91.9190646,24000,1,seconds,Interpolated from MAP.,NAD83,1250,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,005,,,,,,,,,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-454107088011001,MT-37/20E/08-0259,Well,,04030108,,,,,45.6851389,-88.0193333,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1020,feet,10,feet,Interpolated from topographic map.,NGVD29,US,55,075,Sand and gravel aquifers (glaciated regions),Sand and Gravel Aquifer,Unconfined single aquifer,19950411,48,ft,48,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-454258088411601,FR-37/14E/01-0870,Well,,04030105,,,,,45.716,-88.6876944,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1581,feet,10,feet,Interpolated from topographic map.,NGVD29,US,55,041,Sand and gravel aquifers (glaciated regions),Sand and Gravel Aquifer,Unconfined single aquifer,19990514,83,ft,83,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-454749088345301,FC-38/15E/02-0095,Well,,04030108,,,,,45.7969444,-88.5813056,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1532,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,037,Sand and gravel aquifers (glaciated regions),Sand and Gravel Aquifer,Unconfined single aquifer,19990824,82,ft,82,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-455919089003201,VI-41/12E/33-0095,Well,,04030106,,,,,45.9886111,-89.0089444,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1737,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,125,Sand and gravel aquifers (glaciated regions),Sand and Gravel Aquifer,Unconfined single aquifer,19970405,45,ft,45,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-455929089001001,VI-41/12E/33-0102,Well,,04030106,,,,,45.9913056,-89.0028611,24000,.5,seconds,Interpolated from Digital MAP.,NAD83,1732,feet,5,feet,Interpolated from topographic map.,NAVD88,US,55,125,Sand and gravel aquifers (glaciated regions),Sand and Gravel Aquifer,Unconfined single aquifer,20080520,60,ft,60,ft,NWIS
